,filePath,emotion,isFemale,actorId
128,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-02-02-18.wav,6,True,18
129,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-02-02-18.wav,4,True,18
130,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-02-01-18.wav,7,True,18
131,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-01-01-18.wav,7,True,18
132,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-01-02-18.wav,4,True,18
133,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-01-01-18.wav,8,True,18
134,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-02-01-18.wav,8,True,18
135,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-02-02-18.wav,5,True,18
136,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-02-01-18.wav,6,True,18
137,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-01-01-18.wav,6,True,18
138,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-01-02-18.wav,5,True,18
139,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-01-02-18.wav,7,True,18
140,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-01-01-18.wav,4,True,18
141,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-02-01-18.wav,4,True,18
142,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-02-02-18.wav,7,True,18
143,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-02-02-18.wav,8,True,18
144,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-01-02-18.wav,8,True,18
145,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-02-01-18.wav,3,True,18
146,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-01-01-18.wav,3,True,18
147,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-01-02-18.wav,2,True,18
148,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-02-01-18.wav,1,True,18
149,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-02-02-18.wav,2,True,18
150,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-01-01-18.wav,4,True,18
151,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-01-02-18.wav,7,True,18
152,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-02-02-18.wav,7,True,18
153,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-02-01-18.wav,4,True,18
154,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-02-01-18.wav,6,True,18
155,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-02-02-18.wav,5,True,18
156,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-01-02-18.wav,5,True,18
157,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-01-01-18.wav,6,True,18
158,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-02-02-18.wav,8,True,18
159,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-01-02-18.wav,8,True,18
160,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-01-01-18.wav,1,True,18
161,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-01-02-18.wav,2,True,18
162,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-02-02-18.wav,2,True,18
163,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-02-01-18.wav,3,True,18
164,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-01-01-18.wav,3,True,18
165,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-02-01-18.wav,2,True,18
166,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-02-02-18.wav,1,True,18
167,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-01-01-18.wav,2,True,18
168,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-01-02-18.wav,3,True,18
169,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-02-02-18.wav,3,True,18
170,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-02-01-18.wav,7,True,18
171,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-02-02-18.wav,4,True,18
172,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-01-02-18.wav,4,True,18
173,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-01-01-18.wav,7,True,18
174,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-01-01-18.wav,5,True,18
175,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-01-02-18.wav,6,True,18
176,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-02-02-18.wav,6,True,18
177,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-02-01-18.wav,5,True,18
178,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-01-01-18.wav,8,True,18
179,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-02-01-18.wav,8,True,18
180,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-02-01-20.wav,8,True,20
181,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-01-01-20.wav,8,True,20
182,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-01-02-20.wav,4,True,20
183,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-01-01-20.wav,7,True,20
184,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-02-01-20.wav,7,True,20
185,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-02-02-20.wav,4,True,20
186,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-02-02-20.wav,6,True,20
187,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-02-01-20.wav,5,True,20
188,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-01-01-20.wav,5,True,20
189,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-01-02-20.wav,6,True,20
190,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-01-02-20.wav,1,True,20
191,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-01-01-20.wav,2,True,20
192,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-02-01-20.wav,2,True,20
193,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-02-02-20.wav,3,True,20
194,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-01-02-20.wav,3,True,20
195,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-02-02-20.wav,2,True,20
196,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-02-01-20.wav,1,True,20
197,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-01-02-20.wav,2,True,20
198,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-01-01-20.wav,3,True,20
199,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-02-01-20.wav,3,True,20
200,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-01-02-20.wav,8,True,20
201,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-02-02-20.wav,8,True,20
202,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-02-02-20.wav,7,True,20
203,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-02-01-20.wav,4,True,20
204,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-01-01-20.wav,4,True,20
205,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-01-02-20.wav,7,True,20
206,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-01-02-20.wav,5,True,20
207,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-01-01-20.wav,6,True,20
208,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-02-01-20.wav,6,True,20
209,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-02-02-20.wav,5,True,20
210,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-01-01-20.wav,3,True,20
211,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-02-01-20.wav,3,True,20
212,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-02-02-20.wav,2,True,20
213,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-01-02-20.wav,2,True,20
214,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-01-01-20.wav,1,True,20
215,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-01-02-20.wav,8,True,20
216,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-02-02-20.wav,8,True,20
217,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-01-01-20.wav,6,True,20
218,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-01-02-20.wav,5,True,20
219,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-02-02-20.wav,5,True,20
220,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-02-01-20.wav,6,True,20
221,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-02-01-20.wav,4,True,20
222,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-02-02-20.wav,7,True,20
223,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-01-02-20.wav,7,True,20
224,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-01-01-20.wav,4,True,20
225,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-02-01-20.wav,8,True,20
226,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-01-01-20.wav,8,True,20
227,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-02-01-20.wav,5,True,20
228,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-02-02-20.wav,6,True,20
229,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-01-02-20.wav,6,True,20
230,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-01-01-20.wav,5,True,20
231,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-01-01-20.wav,7,True,20
232,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-01-02-20.wav,4,True,20
233,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-02-02-20.wav,4,True,20
234,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-02-01-20.wav,7,True,20
235,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-02-02-20.wav,3,True,20
236,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-01-02-20.wav,3,True,20
237,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-01-01-20.wav,2,True,20
238,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-02-02-20.wav,1,True,20
239,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-02-01-20.wav,2,True,20
240,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-08-02-01-01-21.wav,8,False,21
241,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-02-01-21.wav,8,False,21
242,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-06-01-01-02-21.wav,6,False,21
243,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-01-01-21.wav,5,False,21
244,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-02-01-21.wav,5,False,21
245,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-02-02-21.wav,6,False,21
246,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-02-02-21.wav,4,False,21
247,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-02-01-21.wav,7,False,21
248,data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-01-01-21.wav,7,False,21
