filePath,emotion,isFemale,actorId
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-08-01-01-01-11.wav,8,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-08-02-02-01-11.wav,8,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-01-02-11.wav,7,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-01-01-11.wav,4,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-02-01-11.wav,4,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-02-02-11.wav,7,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-02-02-11.wav,5,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-02-01-11.wav,6,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-01-01-11.wav,6,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-01-02-11.wav,5,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-08-01-02-02-11.wav,8,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-08-02-01-02-11.wav,8,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-02-01-01-02-11.wav,2,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-01-01-11.wav,1,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-02-02-02-02-11.wav,2,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-02-01-11.wav,3,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-01-01-11.wav,3,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-02-01-11.wav,6,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-02-02-11.wav,5,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-01-02-11.wav,5,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-01-01-11.wav,6,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-01-01-11.wav,4,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-01-02-11.wav,7,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-02-02-11.wav,7,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-02-01-11.wav,4,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-08-02-02-02-11.wav,8,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-08-01-01-02-11.wav,8,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-02-01-11.wav,3,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-01-01-11.wav,3,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-02-02-01-02-11.wav,2,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-02-01-02-02-11.wav,2,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-02-01-11.wav,1,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-01-02-11.wav,3,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-02-02-11.wav,3,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-02-02-02-01-11.wav,2,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-01-02-11.wav,1,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-02-01-01-01-11.wav,2,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-01-01-11.wav,5,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-01-02-11.wav,6,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-02-02-11.wav,6,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-02-01-11.wav,5,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-02-01-11.wav,7,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-02-02-11.wav,4,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-01-02-11.wav,4,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-01-01-11.wav,7,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-08-02-01-01-11.wav,8,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_11/03-01-08-01-02-01-11.wav,8,False,11
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-01-02-18.wav,3,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-02-02-18.wav,3,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-02-01-18.wav,2,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-01-01-18.wav,2,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-01-02-18.wav,1,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-01-02-18.wav,6,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-01-01-18.wav,5,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-02-01-18.wav,5,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-02-02-18.wav,6,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-02-02-18.wav,4,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-02-01-18.wav,7,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-01-01-18.wav,7,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-01-02-18.wav,4,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-01-01-18.wav,8,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-02-01-18.wav,8,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-02-02-18.wav,5,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-02-01-18.wav,6,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-01-01-18.wav,6,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-01-02-18.wav,5,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-01-02-18.wav,7,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-01-01-18.wav,4,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-02-01-18.wav,4,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-02-02-18.wav,7,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-02-02-18.wav,8,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-01-02-18.wav,8,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-02-01-18.wav,3,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-01-01-18.wav,3,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-01-02-18.wav,2,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-02-01-18.wav,1,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-02-02-18.wav,2,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-01-01-18.wav,4,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-01-02-18.wav,7,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-02-02-18.wav,7,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-02-01-18.wav,4,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-02-01-18.wav,6,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-02-02-18.wav,5,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-01-02-18.wav,5,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-01-01-18.wav,6,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-02-02-18.wav,8,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-01-02-18.wav,8,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-01-01-18.wav,1,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-01-02-18.wav,2,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-02-02-18.wav,2,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-02-01-18.wav,3,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-01-01-18.wav,3,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-02-01-18.wav,2,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-02-02-18.wav,1,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-01-01-18.wav,2,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-01-02-18.wav,3,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-02-02-18.wav,3,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-02-01-18.wav,7,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-02-02-18.wav,4,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-01-02-18.wav,4,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-01-01-18.wav,7,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-01-01-18.wav,5,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-01-02-18.wav,6,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-02-02-18.wav,6,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-02-01-18.wav,5,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-01-01-18.wav,8,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-02-01-18.wav,8,True,18
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-02-01-20.wav,8,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-01-01-20.wav,8,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-01-02-20.wav,4,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-01-01-20.wav,7,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-02-01-20.wav,7,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-02-02-20.wav,4,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-02-02-20.wav,6,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-02-01-20.wav,5,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-01-01-20.wav,5,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-01-02-20.wav,6,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-01-02-20.wav,1,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-01-01-20.wav,2,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-02-01-20.wav,2,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-02-02-20.wav,3,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-01-02-20.wav,3,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-02-02-20.wav,2,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-02-01-20.wav,1,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-01-02-20.wav,2,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-01-01-20.wav,3,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-02-01-20.wav,3,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-01-02-20.wav,8,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-02-02-20.wav,8,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-02-02-20.wav,7,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-02-01-20.wav,4,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-01-01-20.wav,4,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-01-02-20.wav,7,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-01-02-20.wav,5,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-01-01-20.wav,6,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-02-01-20.wav,6,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-02-02-20.wav,5,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-01-01-20.wav,3,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-02-01-20.wav,3,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-02-02-20.wav,2,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-01-02-20.wav,2,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-01-01-20.wav,1,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-01-02-20.wav,8,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-02-02-20.wav,8,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-01-01-20.wav,6,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-01-02-20.wav,5,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-02-02-20.wav,5,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-02-01-20.wav,6,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-02-01-20.wav,4,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-02-02-20.wav,7,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-01-02-20.wav,7,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-01-01-20.wav,4,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-02-01-20.wav,8,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-01-01-20.wav,8,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-02-01-20.wav,5,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-02-02-20.wav,6,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-01-02-20.wav,6,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-01-01-20.wav,5,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-01-01-20.wav,7,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-01-02-20.wav,4,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-02-02-20.wav,4,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-02-01-20.wav,7,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-02-02-20.wav,3,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-01-02-20.wav,3,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-01-01-20.wav,2,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-02-02-20.wav,1,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-02-01-20.wav,2,True,20
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-08-02-01-01-21.wav,8,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-02-01-21.wav,8,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-06-01-01-02-21.wav,6,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-01-01-21.wav,5,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-02-01-21.wav,5,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-02-02-21.wav,6,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-02-02-21.wav,4,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-02-01-21.wav,7,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-01-01-21.wav,7,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-01-02-21.wav,4,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-01-02-21.wav,3,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-02-02-21.wav,3,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-02-01-21.wav,2,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-01-01-21.wav,2,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-01-02-21.wav,1,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-02-01-21.wav,3,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-01-01-21.wav,3,False,21
data/RAVDESS/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-01-02-21.wav,2,False,21
